X,Y,Theta
5.911973746549234,-0.34285363624774634,0.0046003205557013024
5.996871041100113,-0.25804532664343205,0.038367064082590704
6.080401702362879,-0.17189064813433996,0.07152195810603323
6.1629891850305665,-0.08483142859605962,0.10389590197594642
6.24508279341841,0.0026936504491110735,0.13531160678941367
6.327159822665188,0.09023427684636437,0.16557893967789944
6.409723501924533,0.17731607096637592,0.19449188377753862
6.4932963050997845,0.26342987107664023,0.2218271877430583
6.578408299184722,0.34802271038875693,0.24734493680729963
6.665580595123986,0.43049083041508773,0.2707912698788715
6.755304653403398,0.5101751661773484,0.29190325326539646
6.848018993827308,0.5863594892350431,0.31041551398883266
6.944085379897041,0.6582708893570062,0.3260677647207358
7.043766348199362,0.72508185072048,0.3386120792107757
7.147204864153717,0.785913367364081,0.3478189857399568
7.254405341610827,0.8398397767843987,0.3534822321425272
7.3652142802665335,0.8858982083034581,0.3554231904756171
7.47929946238853,0.9231080352338659,0.35349679490608166
7.596129586824427,0.9505073422377474,0.3476011310807371
7.714961083193481,0.9672128943295345,0.3376920399511424
7.834844283712549,0.9725061195566459,0.3238023305639572
7.954664455108712,0.9659390405565,0.3060625635197769
8.073230135606465,0.9474409485439494,0.28471734354381234
8.189407124315336,0.917392532703191,0.26012885937093805
8.302271234595427,0.876628668672858,0.2327601948693595
8.411228725019397,0.8263468103091256,0.20313678810713934
8.51605425101735,0.7679378289855966,0.17179447430089428
8.616835297857635,0.7027981283585888,0.13923071188632152
8.713863165202241,0.6321893968974055,0.1058742682158704
8.807527984449944,0.5571767204000625,0.07207793823896635
8.898251028940019,0.4786316429066132,0.038128096082015325
8.986455333763319,0.39726825672684424,0.004261496206548573
9.072560707918838,0.31368677228478525,-0.029317568642817066
9.156989703457066,0.22841224670764887,-0.06242276157476625
9.240176359338513,0.14192536745269008,-0.09487438654396331
9.322573755258508,0.05468621829588319,-0.12649084142764908
9.40465861787234,-0.03284706297283477,-0.15708229482464298
9.48693209210333,-0.12020308988547765,-0.18644624267537757
9.569916057490918,-0.20688446901935945,-0.2143648654482801
9.6541445106866,-0.29235708259975035,-0.24060431958712167
9.740149825976596,-0.37604152405614155,-0.26491618731710065
9.828444271699073,-0.45730708167165646,-0.28704121617222644
9.919497953190586,-0.5354686264800984,-0.30671517351703265
10.013715104532885,-0.6097863793588179,-0.3236761790369911
10.111410922564705,-0.6794679919915178,-0.33767245244401994
10.212790556471907,-0.7436721182517649,-0.34846931696741634
10.317930500358722,-0.8015132126352345,-0.3558547592764666
10.426761194570032,-0.8520689244538255,-0.359643814221254
10.53904923809504,-0.8943938022602199,-0.35968312484016424
10.654379155170094,-0.9275451254232713,-0.3558576702496732
10.772138287355514,-0.9506273000811486,-0.34810143235379587
10.891513249374894,-0.9628591618720468,-0.33641254487011923
11.011510559308723,-0.9636626596284358,-0.32087134569261366
11.13101437757573,-0.9527614019208942,-0.30165710494422987
11.248886870115584,-0.9302652799786131,-0.27905687347961045
11.364099560322932,-0.8967088198675458,-0.2534594393218972
11.47586229366976,-0.8530156689758327,-0.22533056705370652
11.583705257700439,-0.8003858759962124,-0.19517275563510433
11.687484606287912,-0.7401376660081996,-0.16348039502937556
11.78731945627199,-0.6735568675100088,-0.13070379372026153
11.883499006152446,-0.6017968913060503,-0.09723052852804773
11.97640004260186,-0.5258403417094238,-0.06338397432708853
12.066434303909341,-0.44650666795851274,-0.029433064975594107
12.154024589708676,-0.3644826359094179,0.004393408642798684
12.239599656990796,-0.2803582764190741,0.03789244167282828
12.323598207618971,-0.1946597146320414,0.07087440007869938
12.406475545776669,-0.1078763820162989,0.10315299783941759
12.488709333104941,-0.02048299427072292,0.13453748467305748
12.570802510821677,0.06704248871776736,0.16482677888972458
12.653282196703948,0.15420384148814353,0.193805438725057
12.736693681635964,0.24047390687258596,0.22124158416805045
12.821588933807547,0.3252842609499234,0.24688704671699463
12.908509529143393,0.40801762850172985,0.27048004236263845
12.997964765767449,0.48800363128055324,0.2917504517782368
13.09040675317765,0.5645181982835252,0.3104273293785743
13.18620507457923,0.6367863213852056,0.32624766687548923
13.28562363659201,0.7039871363156134,0.33896500125896756
13.38880122286655,0.7652601784349679,0.3483565472668718
13.49573542791605,0.8197126879311427,0.35422832727720766
13.606268180972728,0.8664300348347435,0.35641902413380283
13.7200712666686,0.9044938980924028,0.3548043845647487
13.83663274852358,0.9330144336373595,0.3493043249411382
13.955249527926286,0.9511819773384149,0.3398941315677171
14.075035857605549,0.9583398556533091,0.3266193863449328
14.19495994624451,0.9540721907045601,0.30961184809872616
14.313917608671568,0.9382900948396233,0.28910113843533747
14.43084065184937,0.911290058283323,0.2654158461215257
14.544819814893652,0.8737567345332825,0.23896905488192505
14.655206695504239,0.8266957465595466,0.21022812301385385
14.761660127426238,0.7713092244442503,0.17967527591425053
14.864125520524741,0.708852493684715,0.1477701208887423
14.962766643845253,0.6405156164509128,0.1149239798974575
15.0578850737144,0.5673549419103653,0.08148981504538555
15.149855212565342,0.4902738575917174,0.047765162428164816
15.239084910848055,0.41003632931239,0.014002576489853973
15.325998221264992,0.3272953088185081,-0.0195773753216592
15.411032114616813,0.24262396194466102,-0.05277357017753685
15.494639839842879,0.15654406718100222,-0.08539349970445784
15.577296010769025,0.06955005929639227,-0.11724441717345371
15.65950046114305,-0.01787092410407226,-0.14812636474710944
15.741779035322212,-0.10522214751304529,-0.17782699011341363
15.824680022343617,-0.19198288950432185,-0.20611823042417077
15.908765265029466,-0.27759639289287674,-0.23275513390869734
15.99459540544986,-0.36146049126289026,-0.25747719554479437
16.08270947783132,-0.4429215877958678,-0.2800124956264559
16.1736001501266,-0.5212726292038284,-0.30008456829768004
16.267687065289586,-0.5957551935737087,-0.3174213138751367
16.365291364392895,-0.6655649407194468,-0.33176461732084517
16.466613990743177,-0.7298589947950865,-0.34287903774319317
16.571718695496184,-0.7877640985320046,-0.350558353715026
16.680518601760514,-0.8383860344577758,-0.35462989635269715
16.79276416568857,-0.8808234398741349,-0.35495798398340395
16.90803156076867,-0.9141915029202368,-0.3514486398310804
17.025713988218474,-0.937661617311139,-0.34405758213642745
17.14502301191622,-0.9505207333107247,-0.3328021451719529
17.265010575681835,-0.9522483158970323,-0.31777563714524293
17.384622064017485,-0.9425999036892693,-0.2991602484703903
17.502783876090167,-0.9216765634277281,-0.27723288372863025
17.618515004364866,-0.8899542377206626,-0.25235843798965174
17.731036070045022,-0.8482528015559215,-0.22496811857970855
17.83984217878403,-0.7976441985216985,-0.19552600594553618
17.944717293912053,-0.7393243028866447,-0.16449238595996923
18.045693605469026,-0.674487704392053,-0.13229380993802983
18.142981682568518,-0.604237935322799,-0.0993062011311465
18.236901249926586,-0.5295444626007902,-0.06585142294112942
18.327830670115176,-0.4512383929499211,-0.03220348197404496
18.4161786245792,-0.3700310106375785,0.0014004769614238063
18.50237295363678,-0.28654126493001564,0.034748057241133924
18.586859629389746,-0.2013238863021033,0.06764036916302008
18.670106135243607,-0.1148946131180537,0.0998824093413444
18.752605418118513,-0.027751808910672582,0.13127518655259973
18.83487795696271,0.05960509895659434,0.16160955491125914
18.917470246882043,0.14665975791222252,0.190661803844279
19.000948393919575,0.23286532018740314,0.21819124183477306
19.085885879374505,0.31763337764180827,0.24394017744224622
19.172845168447154,0.4003260740785527,0.26763672915759884
19.262353858004097,0.4802522556075018,0.28900066889820614
19.354877371982948,0.5566682183443878,0.3077519639784245
19.450791345778903,0.6287827774199941,0.32362093392063995
19.550357072327138,0.6957653579683897,0.3363583199503384
19.65370221919567,0.7567553622209029,0.34574354396979606
19.760806806218262,0.8108719718589736,0.3515902802181364
19.871492461345085,0.8572258902386148,0.3537499218716344
19.985412808281016,0.8949373547288368,0.3521148524130625
20.102045214167727,0.9231664513682449,0.3466238524337659
20.220688376086805,0.941160898562962,0.3372711529127732
20.340474497667135,0.9483222585415069,0.3241187874055711
20.46040653284028,0.9442840734012705,0.3073095440127991
20.579427430244664,0.9289861656667022,0.2870757524285804
20.696517971749888,0.902722024903807,0.2637384083604956
20.810804944613228,0.866136674915947,0.23769282809191908
20.921649994820445,0.8201652180697767,0.2093813898185427
21.028691788433317,0.7659245099241454,0.17925929830557008
21.13183268787535,0.7045897329840727,0.1477624766420857
21.231184810353678,0.6372907303239234,0.11528535830228798
21.327002758904662,0.5650486322405959,0.08217155481677046
21.419625978081992,0.488753551997971,0.048715523460538084
21.509440764389264,0.4091714927095921,0.01517100756889564
21.596861035662076,0.3269662850242656,-0.018237772605503043
21.68232213479143,0.24272614889188263,-0.0513048098083821
21.76628166507311,0.15698935821903204,-0.08383214567131503
21.849222819695115,0.07026701467384949,-0.11562126307504356
21.931657150028887,-0.016937235121804478,-0.1464660926256239
22.014124674238808,-0.10411009472091365,-0.1761476701200766
22.097189734640672,-0.19071376519990912,-0.20443063124972627
22.181431351095302,-0.27617340513076155,-0.2310619221331864
22.26742729774062,-0.35986747398020497,-0.2557722207033931
22.355731993147387,-0.4411218939776313,-0.27828047508104636
22.446849587681037,-0.5192089221346898,-0.2983015596794499
22.54120505554504,-0.5933509863369046,-0.3155563288944662
22.63911696949549,-0.6627286275951604,-0.32978254167001897
22.740775199436264,-0.7264907188822949,-0.3407447031095596
22.846224860538474,-0.7837652243225812,-0.3482412806335425
22.95535535465157,-0.833670487117515,-0.3521090445710389
23.067891980623585,-0.8753299135998237,-0.3522258775328433
23.183388669493198,-0.9078954607341241,-0.34851439616621266
23.30122392489908,-0.9305858239623804,-0.34094850830797063
23.420606562200998,-0.9427425468282922,-0.3295635694371028
23.54060096816146,-0.9439012263333569,-0.3144685774939576
23.660180665087307,-0.9338664825338031,-0.29585658437551315
23.77831187937533,-0.912771075193881,-0.27400813358440457
23.89405603928164,-0.8810963305606101,-0.24928311111060136
24.006666941610177,-0.839638102465905,-0.22209955468729098
24.115654060441553,-0.7894204967002387,-0.1929029183407853
24.22079456520628,-0.7315804218574543,-0.16213347593347033
24.3220982106342,-0.6672564650216493,-0.1302001945733628
24.419746898460485,-0.5975088215789884,-0.097466082018401
24.514033716691195,-0.5232794749031004,-0.06424517260637119
24.60531697938404,-0.44538617639707434,-0.030807940882995474
24.693993045987206,-0.36453721096281216,0.002608897233233487
24.780484374963105,-0.28135518158156453,0.035791337059525724
24.865237097638353,-0.19640239469889353,0.0685375826307266
24.9487230849361,-0.11020442532072057,0.10064884116186884
25.031442884562853,-0.023270917685807788,0.13192162133410637
25.113927022553185,0.06388622189547806,0.16214158966501574
25.19673380986861,0.15073687517164752,0.19107912303266136
25.280442158625835,0.2367189218345359,0.2184868824130824
25.365638290911207,0.32122702229605077,0.244099905014533
25.452895905879686,0.4036048629451747,0.2676387400207893
25.54275052755739,0.4831419421168208,0.28881590011941
25.635670269502274,0.5590756076209723,0.30734528946182943
25.732026583529834,0.6305980568730952,0.32295340702700676
25.832068868639833,0.6968667613267802,0.33539039676823323
25.93590551626376,0.7570161637363196,0.344438965312078
26.043491441276757,0.810169420824643,0.34992012893221147
26.154619892740538,0.8554515064133372,0.3516963814152331
26.268916097950676,0.8920080034359132,0.3496743275642413
26.38583278085826,0.9190355682149949,0.3438092354437392
26.50465191129573,0.9358288478852448,0.3341130102077297
26.624501057701778,0.9418440042208555,0.32066510386921393
26.74439379805007,0.9367714494624245,0.303623536660246
26.86329940794318,0.9206018503348206,0.2832313823358517
26.98023674458769,0.8936637862156452,0.25981375858977673
27.09437394143059,0.8566138159478488,0.23376239711842026
27.205106901239517,0.8103730156524992,0.20550910566940625
27.312093788261663,0.756024087371336,0.17549405894538955
27.4152401445413,0.6946984876088047,0.1441370738022298
27.514649172656835,0.627483570149026,0.11181832258960797
27.610561124250072,0.555366321577158,0.07887062523273763
27.70330134721341,0.47921350780964184,0.04558143414924067
27.79324555380436,0.3997777494842857,0.012200786752548064
27.88080168687626,0.31771726227213354,-0.021048255953147868
27.96640356386661,0.23362018351353842,-0.053958981369229254
28.050511057057232,0.14802853912467728,-0.08633134890007946
28.133612679123164,0.061459951230388304,-0.11796367661162603
28.216227643626926,-0.025573189813940203,-0.14864580172763514
28.29890526700981,-0.11254680990508077,-0.17815382105814284
28.382220014077227,-0.19891030289310363,-0.20624667247162187
28.466760815400185,-0.2840739859491564,-0.23266501501796016
28.553113805916766,-0.36739961843306296,-0.25713297980347966
28.64183859789632,-0.4481951089519335,-0.27936325307509136
28.73343965007392,-0.5257144435721219,-0.2990654915158616
28.828335878255867,-0.5991631050768751,-0.31595725934958935
28.926832592696798,-0.6677079607871438,-0.3297757809217143
29.02909930490301,-0.7304894833438003,-0.3402883478525143
29.135154772914674,-0.7866342756653213,-0.34729971000847076
29.244857927675323,-0.8352677809426631,-0.35065622534365204
29.357901911594467,-0.875530141773694,-0.35024825913433527
29.473809718781695,-0.9066007103724294,-0.3460133135811332
29.59193364566609,-0.9277368854618514,-0.3379420093478133
29.71146519337948,-0.9383297652044453,-0.3260874111149319
29.831464662071426,-0.9379726746686039,-0.3105758940532769
29.950917883646753,-0.9265303036173074,-0.29161561956930665
30.068819821164432,-0.9041890160631514,-0.2694976753073801
30.184272439976166,-0.8714675734067998,-0.24458595540911462
30.296573099109494,-0.8291761799771633,-0.21729522463386666
30.40526812123825,-0.7783294282182847,-0.18806141486124286
30.51015835232518,-0.7200367235072306,-0.15731155325127838
30.61126319209215,-0.6554007321734876,-0.12544062965536684
30.708763848434405,-0.585446304058967,-0.09279932393197485
30.80294765506657,-0.5110862975482431,-0.05969224115029904
30.894166500904348,-0.4331175719973932,-0.026383567773689505
30.98281224315088,-0.3522353589863669,0.0068934656299125124
31.069305806650682,-0.2690556530894004,0.03992606318009629
31.154094860712444,-0.18413912754041323,0.0725118465539914
31.237655535170166,-0.0980135582582837,0.10445001268559159
31.32049481079302,-0.011193892201099329,0.13553387854224364
31.403151152452555,0.0757999534631878,0.16554491301351032
31.48619149547746,0.16242732460133402,0.19424845692231069
31.570203021506224,0.24811316645585843,0.2213915263580176
31.65577855941733,0.33223704719863395,0.2467032644957936
31.743495209977294,0.4141259305378384,0.26989861455504566
31.833887080687635,0.49305190667677884,0.29068548324905435
31.927414669641564,0.5682356157131425,0.30877497292996386
32.02443482859361,0.6388549385427976,0.32389331852240516
32.12517544260655,0.7040571523725185,0.3357934129881356
32.229717410146904,0.7629721506564052,0.34426383185587006
32.33798373153478,0.8147254467170225,0.3491343654069245
32.44973321842683,0.8584524655882239,0.35027883019969813
32.56455632493099,0.893318698719064,0.3476173854508957
32.68187340350491,0.9185516746609073,0.34112084009382865
32.80094009823904,0.933488950352612,0.33081827940165337
32.9208682405417,0.9376411405977282,0.31680721559396885
33.04067085871337,0.9307612656560252,0.299263168701573
33.1593347079782,0.9129037496570735,0.27844403025031095
33.27591307667536,0.8844523182008256,0.2546846992252901
33.38961942464193,0.8461004416873384,0.22837991441218583
33.499896318086975,0.7987822974706645,0.19995744644599273
33.6064406784427,0.743570892159905,0.1698478572219214
33.70918376412057,0.6815720345463098,0.13845840327615114
33.808241611679,0.6138406323971551,0.10615647546540313
33.9038581599179,0.5413321797665926,0.073263858541207
33.996357902442945,0.4648874439582952,0.040059661529290726
34.08611479138864,0.38524009066397014,0.006788412444612334
34.17353624469593,0.30303614001899737,-0.026329789512298897
34.25905770223534,0.2188572810321049,-0.05908906152711859
34.34314294374812,0.13324377649142138,-0.09128844563704823
34.42628637847974,0.04671534612873818,-0.12272390066993522
34.50901454517348,-0.040210199227578916,-0.15318170456321237
34.59188472958186,-0.1270003630488401,-0.18243342191946257
34.67547897809582,-0.21309334543060107,-0.21023276130563434
34.7603921124278,-0.29788579567187273,-0.2363148444630266
34.84721293452359,-0.3807238596920551,-0.2603985062350753
34.936498893214406,-0.46089877834285486,-0.28219208667825313
35.02874606730427,-0.5376481032417397,-0.3014026385221596
35.124357971326695,-0.6101626797709154,-0.3177475801134494
35.22361753876499,-0.6775981175759942,-0.33096689486249553
35.32666583122542,-0.7390883559963353,-0.3408335950199946
35.433488555608214,-0.7937592399789233,-0.34716082629619693
35.54390865706304,-0.8407422283332802,-0.3498056006994162
35.657582079719965,-0.8791915843936869,-0.34867089264254875
35.77399546056223,-0.9083107320610515,-0.3437086794447114
35.89246851045604,-0.9273930916860744,-0.334925908429682
36.01216809999363,-0.9358788600385832,-0.32239354640662626
36.13214295317988,-0.9334223171551778,-0.3062565314719147
36.25138497930642,-0.9199560925455758,-0.2867404992679839
36.36891468625382,-0.8957327982844651,-0.2641505436387061
36.48387603791214,-0.8613251301726794,-0.23885877868840763
36.59561688607283,-0.8175760404412397,-0.21128109780433568
36.70373232428757,-0.7655082767132315,-0.1818478521263467
36.8080619870067,-0.7062181301717296,-0.15097574938130814
36.908650707828045,-0.6407818310440625,-0.11904743803224192
37.005693215975015,-0.5701932228091238,-0.08640168168880524
37.09948245593686,-0.4953361692511616,-0.053333168359236884
37.19037218851232,-0.4169840377398844,-0.020098822689054434
37.278755457786346,-0.3358150922469524,0.013072709908180366
37.365055414323585,-0.25243453395144344,0.04597082652493093
37.44972368696543,-0.16739757958543305,0.07839331272015691
37.5332421301019,-0.08123105675864156,0.11013783523896477
37.61612482585429,0.005547159083909292,0.1409947737936147
37.69891801749018,0.09241077297800993,0.17074152209550653
37.7821961045948,0.17880961676769477,0.19913851452494846
37.86655213295511,0.26415632425706015,0.22592743654874098
37.95258165574782,0.3478158796470944,0.2508322343555183
38.040859712570914,0.42909924008167927,0.27356350513706873
38.131912097722534,0.5072622950258212,0.29382647165958853
38.226183830859405,0.5815107989257046,0.31133196464373164
38.32400907239458,0.6510105983396959,0.32580884327946014
38.42558667322276,0.7149010593647244,0.3370155840244422
38.530963649203265,0.7723091853853802,0.34474896573178493
38.640025916538356,0.8223633744581096,0.348849080349892
38.75249351258085,0.8642088024093632,0.34920174765619394
38.86791798489537,0.8970293933685961,0.3457407505626914
38.98568286538915,0.9200822223118279,0.33845230888303934
39.10501259744017,0.932747728564314,0.327382798219869
39.22499840436074,0.9345933010013865,0.31264847837255283
39.34464879107154,0.9254398885254076,0.29444379124222336
39.46296601481769,0.9054140411025152,0.2730435634465898
39.57903876269163,0.874965441775264,0.24879508256283753
39.69213020554174,0.834836579916475,0.22209887947140072
39.80173717229415,0.7859866787974903,0.19338129747738786
39.9076052679326,0.7294893662429286,0.16306539718142263
40.00970235978939,0.6664323774598622,0.13154727266557434
40.10816775921739,0.5978425450101121,0.0991821708305882
40.20325804835932,0.5246452984027137,0.06628084146775497
40.2953039070415,0.44765465027283147,0.03311363937194565
40.384682736330916,0.3675832766437127,-8.099880845296309e-05
40.471805157637,0.28506246892974507,-0.03308649906083635
40.55711086670306,0.2006649808111018,-0.0656982368010419
40.64106937544965,0.11492718979075556,-0.09771458300893114
40.724182144701764,0.028369304030729778,-0.12892921070293528
40.806983516807655,-0.05848651199434396,-0.15912479490477943
40.890038420168786,-0.14509992335582633,-0.18806830511219885
40.97393514135539,-0.23089817610106877,-0.21550827507339726
41.05927180871898,-0.3152643612896626,-0.24117462712160526
41.14663590714619,-0.3975292645352213,-0.2647816910485483
41.23657736346427,-0.4769681368546536,-0.2860348308046989
41.32957744033915,-0.5528033905383211,-0.3046404603423319
41.42601731151812,-0.6242131324996429,-0.3203182646045881
41.52615081019448,-0.6903439304899337,-0.33281353339181646
41.63008465558307,-0.7503252257638875,-0.3419072885941138
41.73776671036343,-0.8032834647667051,-0.3474227758504073
41.848980082414144,-0.8483565817779474,-0.3492286547956829
41.96334017043919,-0.8847127403608324,-0.3472409109591928
42.08029398515999,-0.9115791733628708,-0.3414261045334162
42.199125320590944,-0.9282858702146363,-0.33180767011896123
42.31897329878376,-0.9343242576727226,-0.3184749619869582
42.438872783698244,-0.9294137060498728,-0.30159241170141776
42.55782103447883,-0.913560831350338,-0.2814044629288496
42.67486544732347,-0.8870918793149368,-0.25823179608434904
42.789195497308995,-0.8506413694377393,-0.23245637851244605
42.90021489507935,-0.8050925679309167,-0.2044967499586811
43.007574151406686,-0.7514829598290002,-0.17477895796804824
43.111158937754354,-0.6909008499506877,-0.14371033862789345
43.211046686230425,-0.624399438654525,-0.11166177111058834
43.30745214234984,-0.5529432420694309,-0.0789603163909774
43.400679323931094,-0.47738735140288474,-0.04589068496217407
43.49108820183128,-0.3984808573936506,-0.012702328532838064
43.579076334004725,-0.3168837459458228,0.020380932599449918
43.665071609621045,-0.23318898761728202,0.053150866072960476
43.74953149235533,-0.1479450540588697,0.08540548673175222
43.83294489593262,-0.061676843786181434,0.11694087557272781
43.91583379538195,0.025095446422611578,0.14754432760649847
43.99875236185124,0.11183938762127942,0.17698898758696405
44.0822817925149,0.19799525923201172,0.20503028501079812
44.167019306463736,0.2829632163086103,0.23140468511251672
44.25356029220739,0.36609358252046564,0.25583140550992334
44.34247359380696,0.44668157665522856,0.2780176532534513
44.43427148408288,0.5239677160392774,0.29766746565264646
44.52937765085525,0.5971443314424626,0.3144933674916608
44.6280976771327,0.6653671752103679,0.32822904771814604
44.73059606238364,0.7277697474406022,0.33864068128504793
44.83688155096173,0.7834778699876519,0.3455349599725046
44.946799509429695,0.831623922850109,0.3487634125704986
45.06002836736993,0.8713633960417575,0.3482244644425982
45.176078224162396,0.9018991249252907,0.34386580675004863
45.294293408052454,0.9225187829690124,0.33568931573531896
45.413865146518106,0.9326479172016325,0.323759087064174
45.5338629044078,0.9319143632185928,0.30821083090710333
45.653290926995616,0.9202119095970932,0.28925882745971804
45.771168941173876,0.8977447385827005,0.2671958129813828
45.88662453465053,0.8650337933968159,0.24238233870479467
45.998975075029975,0.8228750923204493,0.21522542465972108
46.10777650690168,0.7722564354569295,0.18615051902152635
46.212827930212754,0.7142547246173536,0.15557359704664214
46.31413840781464,0.6499415290189535,0.12387991422316255
46.41187478257984,0.5803168132367224,0.09141279824236641
46.50631009308879,0.506276472009275,0.05847208496394978
46.5977844825266,0.4286077133158296,0.025319415640665782
46.6866815195915,0.3480017780437838,-0.007812856384938192
46.77341723271665,0.2650746047610056,-0.04071165460583132
46.85843732677716,0.1803894017681408,-0.0731735265187051
46.94221838823001,0.09447820493191392,-0.10499601178947077
47.02526984457382,0.00786148830531537,-0.1359702750276263
47.1081342458237,-0.07893419710299737,-0.16587514507870726
47.191383910056814,-0.16536042810420254,-0.19447280607767795
47.275612270011756,-0.25083313356799497,-0.22150658448783545
47.361418652567295,-0.3347215398750181,-0.2467014548706679
47.44938601630309,-0.4163410407150429,-0.26976790006395585
47.54005254066297,-0.4949513540365108,-0.2904094466147127
47.633879743387205,-0.5697608188718157,-0.30833346198487327
47.73122133460075,-0.6399364173374875,-0.323263782389741
47.83229729018793,-0.7046175676220775,-0.33495290886694284
47.937175996228895,-0.7629310053459241,-0.34319150636851564
48.045764340153646,-0.8140051824188872,-0.3478140929720325
48.157803132613516,-0.8569855149459268,-0.3487016787187568
48.27286516010174,-0.8910550002707672,-0.34578365156314317
48.3903560080036,-0.9154660768406769,-0.3390414673634905
48.50952219756447,-0.9295876654744815,-0.32851547519889995
48.629474634630675,-0.9329659552606112,-0.31431402823446525
48.74923523949479,-0.9253898399907181,-0.29662177205220436
48.86780914393163,-0.9069445374287675,-0.2757026155407325
48.984274467451115,-0.8780338401438151,-0.2518932513980676
49.09787058834762,-0.8393566980923786,-0.22558563554493072
49.20806120239165,-0.7918379799215334,-0.19720088452784898
49.31455565374163,-0.7365303689473928,-0.16716063025847905
49.41728840832877,-0.6745143941107627,-0.13586280944292728
49.516371886532276,-0.606820492265061,-0.1036666194567728
49.61204309298006,-0.5343841736339661,-0.07088758154585795
49.70461926276243,-0.45803201067556487,-0.03780061650339673
49.79446856944362,-0.37848892745076135,-0.004647891953188606
49.88199486488211,-0.2963966159544038,0.028351402479416143
49.967632307102804,-0.21233575413454897,0.06099118791808895
50.05184544812989,-0.1268480539762683,0.09306945585434123
50.13513119368501,-0.040456592665975816,0.124380415696601
50.218019941305414,0.04631584257656604,0.15470798349871712
50.301073788951776,0.1329302662664731,0.1838208043132251
50.38488003689858,0.21881689389312226,0.21146917638351495
50.47003852473778,0.30336292838878026,0.2373844475505272
50.55714195718181,0.3859037792231919,0.261281549874283
50.64674952281672,0.4657190921711835,0.2828651653703918
50.73935579479309,0.5420347418810467,0.30183943822716647
50.835358651589054,0.6140309326623266,0.31792019629711676
50.935030832731876,0.6808550024742762,0.33084766149218314
51.038498848667174,0.7416363291989643,0.3403972383556034
51.14573032410711,0.7955010734661981,0.34638669082505386
51.256527902573694,0.8415868262097692,0.34867972698016614
51.37052666919459,0.8790605664676402,0.3471878209160346
51.487193844618936,0.9071456190491288,0.34187291962989885
51.60583357228873,0.925162694795109,0.33275298690246935
